# Wavelength (nm)	Smoothed Intensity
506.128815	65.112494
506.288818	65.114442
506.448853	65.115555
506.608856	65.115536
506.768829	65.114601
506.928833	65.114166
507.088806	65.114119
507.248779	65.114982
507.408752	65.114688
507.568695	65.116310
507.728668	65.117264
507.888611	65.117082
508.048523	65.117042
508.208466	65.118006
508.368378	65.119270
508.528290	65.121147
508.688202	65.123117
508.848114	65.125255
509.007996	65.128653
509.167877	65.132357
509.327759	65.135214
509.487610	65.141161
509.647461	65.147940
509.807312	65.154141
509.967163	65.160113
510.127014	65.165974
510.286835	65.171795
510.446655	65.177347
510.606476	65.182576
510.766266	65.190801
510.926086	65.196999
511.085876	65.203086
511.245667	65.208345
511.405426	65.212465
511.565186	65.215003
511.724945	65.219796
511.884705	65.223232
512.044434	65.225489
512.204163	65.229023
512.363953	65.233922
512.523621	65.239165
512.683350	65.244214
512.843079	65.249746
513.002747	65.254430
513.162476	65.261200
513.322144	65.266631
513.481812	65.270311
513.641479	65.274719
513.801147	65.280661
513.960815	65.283288
514.120422	65.287606
514.280090	65.294693
514.439697	65.300905
514.599365	65.307344
514.758972	65.315137
514.918579	65.320907
515.078186	65.325602
515.237732	65.331126
515.397339	65.334364
515.556946	65.335828
515.716492	65.340228
515.876038	65.342602
516.035583	65.343048
516.195129	65.344996
516.354675	65.346294
516.514221	65.347787
516.673767	65.349076
516.833252	65.349757
516.992798	65.348903
517.152283	65.348287
517.311768	65.348755
517.471252	65.349327
517.630737	65.351641
517.790222	65.352932
517.949646	65.355572
518.109131	65.356600
518.268555	65.360730
518.427979	65.364685
518.587463	65.369418
518.746887	65.373441
518.906250	65.375816
519.065674	65.379873
519.225098	65.385103
519.384460	65.390985
519.543884	65.396273
519.703247	65.402349
519.862610	65.410083
520.021973	65.415740
520.181335	65.419872
520.340698	65.425632
520.500000	65.430422
520.659363	65.431074
520.818665	65.431366
520.977966	65.431711
521.137329	65.430815
521.296631	65.432086
521.455872	65.434719
521.615173	65.435934
521.774475	65.437631
521.933716	65.442499
522.093018	65.445752
522.252258	65.448349
522.411499	65.450850
522.570740	65.452691
522.729980	65.454504
522.889221	65.456546
523.048401	65.458903
523.207642	65.463966
523.366821	65.471192
523.526001	65.477075
523.685181	65.484660
523.844360	65.493074
524.003540	65.499532
524.162720	65.508073
524.321838	65.515265
524.481018	65.523197
524.640137	65.530392
524.799316	65.538586
524.958435	65.547121
525.117554	65.554768
525.276611	65.565180
525.435730	65.576522
525.594849	65.585540
525.753906	65.593491
525.912964	65.599121
526.072083	65.602231
526.231140	65.603690
526.390198	65.604189
